raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
0	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.86353415077299	0.304351623136029	up	['9167', '1337', '9377', '1346', '1350', '1347', '1349']		False		False	False	9167;1337;9377;1346;1350;1347;1349	True		qval	True	missing	False	42	True	7	0	0	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	evidence_perturb	True	498	True	False	1		0.734375	47	64	computed	0.734375	e22c7df6ccf4	0.734375	0.484375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8794642857142857	0.8794642857142857	1.0	0.734375	True	ok	off		M1c542afc7917	False	0.734375	3	3	term_survival:min
1	KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.83212469476638	0.304351623136029	up	['9167', '1337', '9377', '1346', '1350', '1347', '1349']		False		False	False	9167;1337;9377;1346;1350;1347;1349	True		qval	True	missing	False	42	True	7	0	1	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	evidence_perturb	True	498	True	False	1		0.84375	54	64	computed	0.84375	e22c7df6ccf4	0.84375	0.546875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8928571428571428	0.8928571428571428	1.0	0.84375	True	ok	off		M1c542afc7917	False	0.734375	3	3	term_survival:min
2	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.73942356691892	0.341432034136079	up	['9167', '1337', '9377', '1346', '1350', '1347', '1349']		False		False	False	9167;1337;9377;1346;1350;1347;1349	True		qval	True	missing	False	42	True	7	0	2	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	evidence_perturb	True	498	True	False	1		0.859375	55	64	computed	0.859375	e22c7df6ccf4	0.859375	0.5	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.90625	0.90625	1.0	0.859375	True	ok	off		M1c542afc7917	False	0.734375	3	3	term_survival:min
3	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.72952598635347	0.341432034136079	up	['1778', '1063', '1781', '10121', '11258', '1783', '10540']		False		False	False	1778;1063;1781;10121;11258;1783;10540	True		qval	True	missing	False	42	True	7	0	3	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	evidence_perturb	True	498	True	False	1		0.890625	57	64	computed	0.890625	d58236e41706	0.890625	0.46875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9129464285714285	0.9129464285714285	1.0	0.890625	True	ok	off		Mab5544b9bbc2	False	0.59375	5	5	term_survival:min
4	KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.72493181946725	0.341432034136079	down	['3654', '8517', '6885', '7100', '3593', '3592']		False		False	False	3654;8517;6885;7100;3593;3592	True		qval	True	missing	False	42	True	6	0	4	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	evidence_perturb	True	498	True	False	1		0.890625	57	64	computed	0.890625	43b79b2cdf1f	0.890625	0.390625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9088541666666666	0.9088541666666666	1.0	0.890625	True	ok	off		M69d4d36cee3e	False	0.890625	2	2	term_survival:min
5	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.70294998190074	0.500212934496393	up	['8453', '7314', '4176', '4175', '8318', '7415']		False		False	False	8453;7314;4176;4175;8318;7415	True		qval	True	missing	False	42	True	6	0	5	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	evidence_perturb	True	498	True	False	1		0.84375	54	64	computed	0.84375	65fd5614e3fa	0.84375	0.5	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8880208333333333	0.8880208333333333	1.0	0.84375	True	ok	off		M0a0e97b1ab21	False	0.84375	3	3	term_survival:min
6	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.67403939229379	0.513367276199973	up	['1742', '2905', '7417', '317', '7419', '2904', '842', '2906', '2902']		False		False	False	1742;2905;7417;317;7419;2904;842;2906;2902	True		qval	True	missing	False	42	True	9	0	6	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	evidence_perturb	True	498	True	False	1		0.703125	45	64	computed	0.703125	a472b8598d63	0.703125	0.65625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8802083333333334	0.8802083333333334	1.0	0.703125	True	ok	off		M189317e64676	False	0.703125	7	7	term_survival:min
7	KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.51161622552338	0.944522540782634	up	['1778', '1781', '10121', '11258', '1783', '10540', '7280']		False		False	False	1778;1781;10121;11258;1783;10540;7280	True		qval	True	missing	False	42	True	7	0	7	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	evidence_perturb	True	498	True	False	1		0.8125	52	64	computed	0.8125	4fafe3e0bc82	0.8125	0.515625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.890625	0.890625	1.0	0.8125	True	ok	off		Mab5544b9bbc2	False	0.59375	5	5	term_survival:min
8	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.47538327786706	0.944522540782634	up	['5001', '4176', '4175', '8318', '5427', '9401', '5000', '5426', '4174', '4998', '9837', '11073']		False		False	False	5001;4176;4175;8318;5427;9401;5000;5426;4174;4998;9837;11073	True		qval	True	missing	False	42	True	12	0	8	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	evidence_perturb	True	498	True	False	1		0.9375	60	64	computed	0.9375	54b4cfe47f4d	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8365384615384616	0.90625	0.9151314831002331	0.9375	True	ok	off		M0a0e97b1ab21	False	0.84375	3	3	term_survival:min
9	KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.46650230845459	0.944522540782634	up	['8912', '7417', '840', '775', '776', '317', '773', '7419', '8913', '842']		False		False	False	8912;7417;840;775;776;317;773;7419;8913;842	True		qval	True	missing	False	42	True	10	0	9	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	evidence_perturb	True	498	True	False	1		0.90625	58	64	computed	0.90625	24e38ba338c8	0.90625	0.703125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8812500000000001	0.8812500000000001	1.0	0.90625	True	ok	off		M189317e64676	False	0.703125	7	7	term_survival:min
