raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	dropped_n	dropped_genes_str	dropped_genes_symbols_str	notes	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
0	GOBP_NUCLEOSOME_ORGANIZATION	GOBP_NUCLEOSOME_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.99096295765433	0.0175628773165611	down	['8367', '8343', '8339', '6599', '8341', '8342', '10036', '8352', '8888', '8360', '8368', '8351', '3007', '5928', '6597', '8344', '8353', '8347', '8361', '8365', '4673', '3009', '6598', '8369', '6604', '6601', '8350', '8358', '9555', '8355', '8289']		False		False	False	8367;8343;8339;6599;8341;8342;10036;8352;8888;8360;8368;8351;3007;5928;6597;8344;8353;8347;8361;8365;4673;3009;6598;8369;6604;6601;8350;8358;9555;8355;8289	True		qval	True	missing	False	42	True	32	1	1	8520	HAT1		0	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEOSOME_ORGANIZATION	evidence_perturb	True	4050	True	False	1		0.953125	61	64	computed	0.953125	0125dc9210a3	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8456439393939394	0.9002016129032258	0.9328898285870009	0.953125	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
1	GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.83238472911841	0.0175628773165611	down	['8367', '8343', '8339', '6599', '8341', '8342', '10036', '8352', '8888', '8360', '8368', '2491', '8351', '3007', '9439', '5928', '6597', '9862', '1060', '9443', '6875', '8344', '8353', '8347', '6908', '9735', '1810', '6880', '8361', '8365', '4673', '3009', '6598', '8369', '2099', '6604', '6601', '8350', '10629', '8358', '9555', '9013', '8355', '8289', '5925', '7013', '8467', '9442']		False		False	False	8367;8343;8339;6599;8341;8342;10036;8352;8888;8360;8368;2491;8351;3007;9439;5928;6597;9862;1060;9443;6875;8344;8353;8347;6908;9735;1810;6880;8361;8365;4673;3009;6598;8369;2099;6604;6601;8350;10629;8358;9555;9013;8355;8289;5925;7013;8467;9442	True		qval	True	missing	False	42	True	50	2	2	8520;1062	HAT1;CENPE		1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	evidence_perturb	True	4050	True	False	1		0.984375	63	64	computed	0.984375	d37d1a5e39b0	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8590625000000001	0.8948567708333333	0.9554151517638761	0.984375	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
2	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-2.00380883508065	0.141481391562966	down	['4217', '8740', '4208', '6599', '6595', '8110', '3606', '6597', '10524', '1649', '6598', '3399', '6604', '4851', '6601', '9750', '1432', '8289', '6926', '694']		False		False	False	4217;8740;4208;6599;6595;8110;3606;6597;10524;1649;6598;3399;6604;4851;6601;9750;1432;8289;6926;694	True		qval	True	missing	False	42	True	20	0	0				2	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	evidence_perturb	True	4050	True	False	1		0.9375	60	64	computed	0.9375	281509cffc19	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8683035714285714	0.9117187500000001	0.9476918782864023	0.9375	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
3	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-2.00179035798864	0.141481391562966	down	['4217', '8740', '4208', '6599', '6595', '8110', '6597', '10524', '6598', '6604', '6601', '9750', '1432', '8289', '694']		False		False	False	4217;8740;4208;6599;6595;8110;6597;10524;6598;6604;6601;9750;1432;8289;694	True		qval	True	missing	False	42	True	15	0	0				3	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	evidence_perturb	True	4050	True	False	1		0.984375	63	64	computed	0.984375	7a2605385cc3	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8505859375	0.9072916666666668	0.9311705872252748	0.984375	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
4	GOBP_MYOBLAST_DIFFERENTIATION	GOBP_MYOBLAST_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.82455559090809	0.141481391562966	down	['4217', '8740', '4208', '6599', '6595', '8110', '3606', '6597', '10524', '6909', '1655', '1649', '6598', '3399', '6604', '4851', '6601', '9750', '1432', '8289', '5925', '6926', '694', '3084', '3516', '9573', '6934', '9325', '4618', '2251', '4656', '652', '9794', '3479', '182', '3486', '6469', '3475']		False		False	False	4217;8740;4208;6599;6595;8110;3606;6597;10524;6909;1655;1649;6598;3399;6604;4851;6601;9750;1432;8289;5925;6926;694;3084;3516;9573;6934;9325;4618;2251;4656;652;9794;3479;182;3486;6469;3475	True		qval	True	missing	False	42	True	38	0	0				4	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MYOBLAST_DIFFERENTIATION	evidence_perturb	True	4050	True	False	1		0.984375	63	64	computed	0.984375	da63979756de	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.85859375	0.903782894736842	0.9448340491847409	0.984375	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
5	GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.48384256119154	0.141481391562966	down	['8367', '6594', '2492', '8343', '5926', '10322', '8339', '8335', '6599', '8338', '8341', '8342', '10362', '9577', '10036', '10363', '1107', '6595', '6596', '8352', '8888', '8360', '8368', '8312', '2074', '2491', '8648', '8110', '5111', '8351', '11146', '9874', '3007', '5928', '6597', '10933', '6885', '10524', '3015', '6419', '4613', '3276', '9025', '9070', '8344', '7270', '8353', '8347', '1387', '6880', '3662', '8361', '9085', '3151', '5934', '8545', '8365', '4673', '3009', '9849', '9474', '9656', '9355', '6598', '434', '8850', '8369', '4152', '5931', '8468', '10013', '604', '2099', '6604', '8320', '5591', '6601', '351', '5933', '11105', '8350', '4361', '7022', '5081', '10629', '1859', '2070', '9734', '8329', '8358', '9555', '4302', '8355', '5977', '4300', '10269', '8479', '10360', '8289', '5925', '10320']		False		False	False	8367;6594;2492;8343;5926;10322;8339;8335;6599;8338;8341;8342;10362;9577;10036;10363;1107;6595;6596;8352;8888;8360;8368;8312;2074;2491;8648;8110;5111;8351;11146;9874;3007;5928;6597;10933;6885;10524;3015;6419;4613;3276;9025;9070;8344;7270;8353;8347;1387;6880;3662;8361;9085;3151;5934;8545;8365;4673;3009;9849;9474;9656;9355;6598;434;8850;8369;4152;5931;8468;10013;604;2099;6604;8320;5591;6601;351;5933;11105;8350;4361;7022;5081;10629;1859;2070;9734;8329;8358;9555;4302;8355;5977;4300;10269;8479;10360;8289;5925;10320	True		qval	True	missing	False	42	True	102	1	1	8520	HAT1		5	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CHROMATIN_ORGANIZATION	evidence_perturb	True	4050	True	False	1		1.0	64	64	computed	1.0	3777a913e457	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8564268867924529	0.8988242574257426	0.9477426670734626	1.0	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
6	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.62972466311254	0.162629369870751	down	['6599', '5594', '9577', '3356', '3565', '6595', '2067', '2074', '8741', '8110', '1161', '2068', '5111', '10694', '6597', '10933', '10524', '6419', '3276', '9025', '11284', '466', '1387', '6598', '2021', '6604', '5591', '6601', '7486', '4361', '4862', '2260', '8550', '2070', '3082', '5977', '8289', '5753', '1956', '7292', '7013', '8467', '5371', '7334', '3181', '7336', '10445', '10728', '6944', '4216']		False		False	False	6599;5594;9577;3356;3565;6595;2067;2074;8741;8110;1161;2068;5111;10694;6597;10933;10524;6419;3276;9025;11284;466;1387;6598;2021;6604;5591;6601;7486;4361;4862;2260;8550;2070;3082;5977;8289;5753;1956;7292;7013;8467;5371;7334;3181;7336;10445;10728;6944;4216	True		qval	True	missing	False	42	True	57	7	7	5982;5983;5985;7398;9212;6188;3320	RFC2;RFC3;RFC5;USP1;AURKB;RPS3;HSP90AA1		6	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	evidence_perturb	True	4050	True	False	1		1.0	64	64	computed	1.0	a7882829859a	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8695913461538461	0.904375	0.9575596875396686	1.0	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
7	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.51778225715953	0.162629369870751	down	['7291', '6599', '5594', '9577', '3356', '3565', '6595', '8505', '2067', '2074', '8741', '8110', '1161', '2068', '5111', '10694', '3007', '6597', '10933', '10524', '6419', '3276', '6714', '8870', '9025', '10721', '7270', '11284', '466', '1387', '6880', '7335', '3009', '8464', '6598', '8850', '3399', '2021', '604', '6282', '6604', '5591', '6601', '7515', '5531', '7486', '4361', '4862', '2260', '8550', '10629', '2070', '3082', '5977', '1843', '10269', '9126', '8289', '5753', '1956', '7292', '7013', '8467', '5371', '7334', '3181', '7027', '7336', '2072', '10445', '10728', '6944', '7520', '4216']		False		False	False	7291;6599;5594;9577;3356;3565;6595;8505;2067;2074;8741;8110;1161;2068;5111;10694;3007;6597;10933;10524;6419;3276;6714;8870;9025;10721;7270;11284;466;1387;6880;7335;3009;8464;6598;8850;3399;2021;604;6282;6604;5591;6601;7515;5531;7486;4361;4862;2260;8550;10629;2070;3082;5977;1843;10269;9126;8289;5753;1956;7292;7013;8467;5371;7334;3181;7027;7336;2072;10445;10728;6944;7520;4216	True		qval	True	missing	False	42	True	82	8	8	990;5982;5983;5985;7398;9212;6188;3320	CDC6;RFC2;RFC3;RFC5;USP1;AURKB;RPS3;HSP90AA1		7	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	evidence_perturb	True	4050	True	False	1		0.984375	63	64	computed	0.984375	62fffaaea655	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8495592948717948	0.8954814189189189	0.9429834838973442	0.984375	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
8	GOBP_RESPONSE_TO_POTASSIUM_ION	GOBP_RESPONSE_TO_POTASSIUM_ION	fgsea_msigdb_C5_GO_BP_entrez	1.99877741260731	0.186284546569162	up	['1742', '11093', '8912', '1740', '4884', '10060', '1393', '3766']		False		False	False	1742;11093;8912;1740;4884;10060;1393;3766	True		qval	True	missing	False	42	True	8	0	0				8	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_POTASSIUM_ION	evidence_perturb	True	4050	True	False	1		0.96875	62	64	computed	0.96875	2f1148b8d5bb	0.96875	0.671875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.888671875	0.888671875	1.0	0.96875	True	ok	off		M8d6adebd6ffe	False	0.828125	9.0	9.0	term_survival:min
9	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.90017717371046	0.186284546569162	down	['7430', '8525', '3783', '8517', '3988', '10892', '1445', '10666', '3958', '3932', '4068', '868', '5621', '634']		False		False	False	7430;8525;3783;8517;3988;10892;1445;10666;3958;3932;4068;868;5621;634	True		qval	True	missing	False	42	True	15	1	1	6188	RPS3		9	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	evidence_perturb	True	4050	True	False	1		0.765625	49	64	computed	0.765625	00a992c70a28	0.765625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.828125	0.8872767857142857	0.924722152847153	0.765625	True	ok	off		M7144162ca74c	False	0.71875	1435.0	1435.0	term_survival:min
