raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	dropped_n	dropped_genes_str	dropped_genes_symbols_str	notes	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
0	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.98477161931883	0.35587102111799	down	['5320', '9750', '1051', '868', '2064', '6385', '384', '3133', '941', '8764', '5074', '5777', '6441', '2796', '11006', '1493', '11326']		False		False	False	5320;9750;1051;868;2064;6385;384;3133;941;8764;5074;5777;6441;2796;11006;1493;11326	True		qval	True	missing	False	42	True	17	0	0				0	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	evidence_perturb	True	3966	True	False	1		0.953125	61	64	computed	0.953125	b02e451f01a9	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8602430555555556	0.9108455882352942	0.9390674659286793	0.953125	True	ok	off		M3a8143b8f8a6	False	0.71875	598.0	598.0	term_survival:min
1	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	fgsea_msigdb_C5_GO_BP_entrez	1.91790691962314	0.35587102111799	up	['1515', '3108', '3118', '1520', '7057', '1785', '3120', '2213', '3111', '3112', '972', '1509', '7189', '3125']		False		False	False	1515;3108;3118;1520;7057;1785;3120;2213;3111;3112;972;1509;7189;3125	True		qval	True	missing	False	42	True	14	0	0				1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	evidence_perturb	True	3966	True	False	1		0.796875	51	64	computed	0.796875	b4486e2b9292	0.796875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8479166666666668	0.9084821428571428	0.9264810710123211	0.796875	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
2	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	fgsea_msigdb_C5_GO_BP_entrez	1.86390856128419	0.396975688089212	up	['1515', '3108', '3118', '1520', '1785', '3120', '2213', '3111', '3112', '972', '1509', '7189', '3125']		False		False	False	1515;3108;3118;1520;1785;3120;2213;3111;3112;972;1509;7189;3125	True		qval	True	missing	False	42	True	13	0	0				2	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	evidence_perturb	True	3966	True	False	1		0.84375	54	64	computed	0.84375	e1e45b011f18	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.828125	0.8918269230769231	0.9199474136974137	0.84375	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
3	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	fgsea_msigdb_C5_GO_BP_entrez	1.7956350975629	0.396975688089212	up	['1515', '3108', '910', '3118', '5720', '3551', '6891', '1520', '1785', '3120', '2213', '3111', '3112', '972', '1509', '7189', '3125']		False		False	False	1515;3108;910;3118;5720;3551;6891;1520;1785;3120;2213;3111;3112;972;1509;7189;3125	True		qval	True	missing	False	42	True	17	0	0				3	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	evidence_perturb	True	3966	True	False	1		0.921875	59	64	computed	0.921875	1eebd6b31ced	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8654513888888888	0.9163602941176471	0.9392776902427639	0.921875	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
4	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	fgsea_msigdb_C5_GO_BP_entrez	-1.61076705529665	0.396975688089212	down	['5320', '3659', '9750', '1051', '868', '6688', '2064', '928', '5580', '10653', '335', '5607', '6385', '384', '5771', '3133', '5604', '969', '941', '5133', '10459', '8764', '5074', '5777', '135', '6441', '2796', '182', '5270', '3956', '5465', '11006', '4192', '1493', '301', '11326', '1845', '604']		False		False	False	5320;3659;9750;1051;868;6688;2064;928;5580;10653;335;5607;6385;384;5771;3133;5604;969;941;5133;10459;8764;5074;5777;135;6441;2796;182;5270;3956;5465;11006;4192;1493;301;11326;1845;604	True		qval	True	missing	False	42	True	38	0	0				4	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	evidence_perturb	True	3966	True	False	1		0.984375	63	64	computed	0.984375	a9bb3e40521d	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.853515625	0.8984375	0.9445417160278466	0.984375	True	ok	off		M3a8143b8f8a6	False	0.71875	598.0	598.0	term_survival:min
5	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	fgsea_msigdb_C5_GO_BP_entrez	1.81007656729214	0.400887882891189	up	['1515', '3108', '3118', '2923', '3551', '6891', '3106', '1520', '1785', '3120', '3136', '2213', '3111', '3112', '972', '1509', '3135', '7189', '3125']		False		False	False	1515;3108;3118;2923;3551;6891;3106;1520;1785;3120;3136;2213;3111;3112;972;1509;3135;7189;3125	True		qval	True	missing	False	42	True	19	0	0				5	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	evidence_perturb	True	3966	True	False	1		0.875	56	64	computed	0.875	b2c7a5fb2f04	0.875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.85859375	0.903782894736842	0.9446762394650843	0.875	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
6	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	fgsea_msigdb_C5_GO_BP_entrez	1.66133257000028	0.407269102812802	up	['1515', '3108', '910', '3118', '5720', '2923', '3551', '6891', '3106', '1520', '7057', '1785', '3120', '3136', '2213', '3111', '5696', '3112', '972', '1509', '3135', '5873', '7189', '3125', '2131']		False		False	False	1515;3108;910;3118;5720;2923;3551;6891;3106;1520;7057;1785;3120;3136;2213;3111;5696;3112;972;1509;3135;5873;7189;3125;2131	True		qval	True	missing	False	42	True	25	0	0				6	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	evidence_perturb	True	3966	True	False	1		0.96875	62	64	computed	0.96875	b7f85faefc49	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8701923076923077	0.905	0.9574969017562338	0.96875	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
7	GOBP_GOLGI_ORGANIZATION	GOBP_GOLGI_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	1.70825237897152	0.455780550806852	up	['4669', '1453', '8548', '2804', '738', '2185', '6836', '998', '10972', '10075', '5861', '10466', '2580', '983', '5205', '8934', '3801', '11196', '10419', '9183', '8615', '10282', '9659', '9529', '11235']		False		False	False	4669;1453;8548;2804;738;2185;6836;998;10972;10075;5861;10466;2580;983;5205;8934;3801;11196;10419;9183;8615;10282;9659;9529;11235	True		qval	True	missing	False	42	True	25	0	0				7	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GOLGI_ORGANIZATION	evidence_perturb	True	3966	True	False	1		0.96875	62	64	computed	0.96875	c9bbf7b4996b	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8689903846153846	0.90375	0.9574603578034284	0.96875	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
8	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	fgsea_msigdb_C5_GO_BP_entrez	1.77298463871945	0.529238269626771	up	['1515', '3108', '3118', '3551', '6891', '1520', '1785', '3120', '2213', '3111', '3112', '972', '1509', '7189', '3125']		False		False	False	1515;3108;3118;3551;6891;1520;1785;3120;2213;3111;3112;972;1509;7189;3125	True		qval	True	missing	False	42	True	15	0	0				8	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	evidence_perturb	True	3966	True	False	1		0.890625	57	64	computed	0.890625	cae8e6560598	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8388671875	0.8947916666666667	0.9300932140775892	0.890625	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
9	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	1.77777040412875	0.569595049594407	up	['10626', '5317', '8689', '2146', '6093', '7538', '2296', '8626', '2137', '4831', '5583', '247', '5469', '5920', '8202']		False		False	False	10626;5317;8689;2146;6093;7538;2296;8626;2137;4831;5583;247;5469;5920;8202	True		qval	True	missing	False	42	True	15	0	0				9	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	evidence_perturb	True	3966	True	False	1		0.953125	61	64	computed	0.953125	4e425ca22807	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.84375	0.9	0.9305657233391609	0.953125	True	ok	off		Macd05d4652a7	False	0.75	2021.0	2021.0	term_survival:min
