term_id	term_name	source	stat	qval	direction	evidence_genes	group_id	invalid_reason	is_summary	is_valid	pval	pval_provided	pval_source	qval_provided	qval_source	term_id_salvaged	term_name_salvaged
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING	fgsea_msigdb_C5_GO_BP_entrez	1.79028256351313	0.134485129360805	up	8882;10658;676;708;10250;3192;2926;9588;10659;10657;4928;9939;2648;10922;10921;1153;9991;11189;10084;10521;6733;3187;1195;7536;3185;4869;1859;5430;7009;3188;6433;8227			False	True		False	missing	True	qval	False	False
GOBP_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_JUNCTION_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.5583564821449	0.134485129360805	down	389;1946;10686;7082;10243;5578;4983;5010;3764;5906;2185;2258;43;2916;10507;2239;9971;7145;119;5911;2823;8394;627;2554;1004;1000;10160;5062;3553;1830;9215;5818;1020;5796;3728;4915;3791;2561;10611;2260;575;3551;10211;1002;4088;1364;8883;1828;5770;9732;7122;7248;9344;6495;1948;5583;324;6281;2567;9076;1072;928;5361;8874;11037;2066;5362;3691;2042;5789;6092;71;9075;7070;5364;8934;7474;10804;1001;3987;60;395;1308;5586;351;6585;11178;667;2824;2556;9073			False	True		False	missing	True	qval	False	False
GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE	fgsea_msigdb_C5_GO_BP_entrez	-1.95733983378364	0.488853530599994	down	7156;8940;7153;3087;3149;3146;641;7150;3148;7155			False	True		False	missing	True	qval	False	False
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	fgsea_msigdb_C5_GO_BP_entrez	-1.89865342117569	0.488853530599994	down	673;5906;5023;5582;5413;5579;774;1020;808;5217;6861			False	True		False	missing	True	qval	False	False
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.76047102712061	0.488853530599994	down	673;4780;3676;5054;9037;2852;5598;8644;2266;3135;2624;356;3791;5770;7128;3589;7494			False	True		False	missing	True	qval	False	False
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	fgsea_msigdb_C5_GO_BP_entrez	1.74007517074293	0.488853530599994	up	10658;708;10250;3192;9588;10659;10657;4928;9939;10921;1153;11189;10521;6733;7536;4869;1859			False	True		False	missing	True	qval	False	False
GOBP_REGULATION_OF_VASOCONSTRICTION	GOBP_REGULATION_OF_VASOCONSTRICTION	fgsea_msigdb_C5_GO_BP_entrez	-1.73776751397115	0.488853530599994	down	133;120;5021;5023;490;3676;1907;2266;148;10273;551;4544;9732			False	True		False	missing	True	qval	False	False
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.66522906232034	0.488853530599994	down	10162;348;10062;10938;8529;5360;1588;4023;8792;6696;3553;1622;10226;356;5027;6721;9536;8600;32			False	True		False	missing	True	qval	False	False
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.57752908769151	0.488853530599994	down	673;4842;5906;5023;5582;5413;5579;2852;6572;774;5865;1020;808;632;5217;6861;1861;10211;5071			False	True		False	missing	True	qval	False	False
GOBP_SYNAPSE_ASSEMBLY	GOBP_SYNAPSE_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.52750436074287	0.488853530599994	down	1946;10243;5578;3764;2185;2258;43;2916;10507;2239;119;5911;2823;627;2554;1000;10160;9215;5818;1020;4915;2561;10611;2260;575;8883;5770;9732;6495;1948;2567;5361;2066;5362;5789;6092;5364;8934;7474			False	True		False	missing	True	qval	False	False
