term_id	term_name	source	stat	qval	direction	evidence_genes	group_id	invalid_reason	is_summary	is_valid	pval	pval_provided	pval_source	qval_provided	qval_source	term_id_salvaged	term_name_salvaged
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.69098654447757	0.547885200791342	up	2534;1535;5580;5621;1958;5879;9586;5880;859;5595			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.67143839230212	0.547885200791342	down	3452;10379;3447;3716;6773;3455;3445;3441;3456;6772;3443;3442;7297;3665			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.66287289704225	0.547885200791342	down	3452;10379;3447;3716;6773;3455;3445;3441;3456;6772;3443;3442;7297			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.65401309808387	0.547885200791342	down	2197;6135;6147;6233;9045;6152;6181;6144;6142;6133;6143;6139;6141;6154;6161;6234;6202;6170;6205;6217;6134;6146;6160;6169;6137;6167;6204;6158;6128;6156;6203			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.6247180680508	0.547885200791342	down	3452;3460;10379;3447;3716;6773;3455;3445;3718;3441;6778;6772;3443;3442;7297			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.55716347647519	0.547885200791342	down	7423;4486;2065;7424;2251;3708;2250;5159;2255;4803;2253;3082;3791;2246;2248;2264			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.61194106250039	0.583745789344683	down	10681;9170;2790;387;1902;2793;2785			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.60297325123189	0.583745789344683	up	695;801;4772;4775;5530;4773			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.57586749638328	0.583745789344683	down	5709;5705;7979;5717;6622;5691;5688;5690;5719			False	True		False	missing	True	qval	False	False
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.5428788188507	0.583745789344683	down	3452;3460;3447;3716;3445;3441;6772;3443;3442			False	True		False	missing	True	qval	False	False
