module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M01d754242048	1	1	6	['4860', '353', '132', '1716', '271', '8226']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_SALVAGE']	4860;353;132;1716;271;8226	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_SALVAGE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	c36439ccff86	665325bc3001	01d754242048	0.859375	1	1	term_survival:min
M0559b3a13ef2	2	1	8	['2903', '2905', '2911', '10611', '320', '9066', '9369', '9546']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NEUREXINS_AND_NEUROLIGINS']	2903;2905;2911;10611;320;9066;9369;9546	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NEUREXINS_AND_NEUROLIGINS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	253ff72aae45	a69cc08f50ed	0559b3a13ef2	0.8125	1	1	term_survival:min
M0704cd41e058	3	1	10	['2147', '7448', '5199', '719', '10747', '710', '1378', '3075', '3080', '729']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COMPLEMENT_CASCADE']	2147;7448;5199;719;10747;710;1378;3075;3080;729	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COMPLEMENT_CASCADE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	a869bc46c84b	6633c8f6b5f2	0704cd41e058	0.921875	1	1	term_survival:min
M0b1a56b56e75	4	1	2	['6119', '5982']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSLESION_SYNTHESIS_BY_POLK']	6119;5982	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	1ee41be75b98	b43ee4ea3611	0b1a56b56e75	0.8125	1	1	term_survival:min
M0d0f92ce6939	5	1	2	['8309', '10478']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PEROXISOMAL_LIPID_METABOLISM']	8309;10478	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PEROXISOMAL_LIPID_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	1dbd679d3af6	7dcaa2968e16	0d0f92ce6939	0.84375	1	1	term_survival:min
M10601de935a2	6	1	3	['2534', '4067', '8651']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_REGULATION_OF_KIT_SIGNALING']	2534;4067;8651	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_REGULATION_OF_KIT_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	d27f7c33b205	df7116d5365f	10601de935a2	0.671875	1	1	term_survival:min
M16be8fabab85	7	1	4	['7297', '920', '5803', '3588']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_OTHER_INTERLEUKIN_SIGNALING']	7297;920;5803;3588	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_OTHER_INTERLEUKIN_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	fc5a2de975d6	6679e66ce12f	16be8fabab85	0.75	1	1	term_survival:min
M19021d1fba80	8	1	2	['6511', '10550']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE']	6511;10550	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	91fa8d423557	64950ccaa135	19021d1fba80	0.703125	1	1	term_survival:min
M191520d4d23b	9	1	8	['1742', '2902', '5792', '10313', '1741', '2893', '2904', '5789']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES']	1742;2902;5792;10313;1741;2893;2904;5789	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	47c200c16627	afdef540eda6	191520d4d23b	0.828125	1	1	term_survival:min
M19b82ae2c2c8	10	3	13	['6241', '7083', '1807', '1890', '2987', '4830', '953', '956', '159', '4907']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_NUCLEOTIDES', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_CATABOLISM']	6241;7083;1807;1890;2987;4830;953;956;159;4907	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_NUCLEOTIDES;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_CATABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	599e6a6b1b89	08dcd75120eb	19b82ae2c2c8	0.8125	3	3	term_survival:min
