claim_id	entity	direction	context_keys	term_uid	source	term_id	term_name	module_id	module_missing	module_reason	gene_ids	gene_ids_suggest	gene_ids_snippet	gene_ids_n_total	gene_ids_n_in_claim	term_ids	gene_set_hash	context_score	context_evaluated	context_status	context_method	context_confidence	context_reason	select_context_score	select_context_evaluated	select_context_tokens_n	select_context_status_score	select_context_tiebreak	context_signature	context_swap_active	context_gate_mode	context_gate_hit	eligible_context	eligible	term_survival	keep_term	keep_reason	claim_json	preselect_tau_gate	context_score_proxy	select_context_mode	select_context_policy	select_notes	select_diag_n_total	select_diag_n_eligible	select_diag_n_ineligible	select_diag_n_picked	select_diag_blocked_by_module_cap	select_diag_relaxed	select_diag_relax_passes	select_diag_max_per_module	select_diag_ctx_hit_terms	claim_mode	llm_notes	context_notes	context_review_mode	context_ctx_id	context_proxy_method	context_score_proxy_norm	module_context_weight	context_score_proxy_reason	context_score_proxy_n_nonzero	context_tokens_n	context_score_proxy_u01	context_score_proxy_u01_norm	context_ctx_id_original	context_ctx_id_effective	context_swap_from	context_swap_to	gene_ids_excel	term_ids_excel	context_gate_applied_pre_audit
c_eab158ef9fa4	HALLMARK_MYC_TARGETS_V1	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	fgsea_msigdb_H_entrez	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	M95922b138cbb	False		1665,3251,10935,9136,8886,5245,5036,10575,7965,3183	1665,3251,10935,9136,8886,5245,5036,10575,7965,3183	1665,3251,10935,9136,8886,5245,5036,10575,7965,3183	55	55	fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	050e6aed90e5	0.08140191363006122	False	ABSTAIN	none	0.08140191363006122	PROXY_U01_LOW_ABSTAIN		False	0	-1		0ae09edd5ce3	False	hard	False	True	False	1.0	True	ok	"{""claim_id"":""c_eab158ef9fa4"",""entity"":""HALLMARK_MYC_TARGETS_V1"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M95922b138cbb"",""gene_ids"":[""1665"",""3251"",""10935"",""9136"",""8886"",""5245"",""5036"",""10575"",""7965"",""3183"",""6599"",""3939"",""11260"",""7514"",""3192"",""10549"",""7332"",""5687"",""5111"",""6434"",""6732"",""3608"",""8761"",""2806"",""3068"",""5713"",""52"",""10213"",""6418"",""10291"",""9221"",""4869"",""5887"",""6428"",""5901"",""6634"",""11137"",""7416"",""10971"",""6629"",""3376"",""4953"",""3178"",""11331"",""1019"",""10492"",""4999"",""5634"",""10907"",""1017"",""9184"",""7027"",""6427"",""6633"",""4673""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1""],""gene_set_hash"":""050e6aed90e5"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.081 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.08140191363006122	0.08140191363006122	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'1665;3251;10935;9136;8886;5245;5036;10575;7965;3183	'fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	True
c_e1ae6787ecc1	HALLMARK_KRAS_SIGNALING_DN	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	fgsea_msigdb_H_entrez	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	M626d76105ec5	False		7367,11346,1146,10964,5077,4908,9127,676,6707,6262	7367,11346,1146,10964,5077,4908,9127,676,6707,6262	7367,11346,1146,10964,5077,4908,9127,676,6707,6262	30	30	fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	2430d6add35e	0.3859893970743098	False	PASS	none	0.3859893970743098	PROXY_U01_OK		False	0	-1		0ae09edd5ce3	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_e1ae6787ecc1"",""entity"":""HALLMARK_KRAS_SIGNALING_DN"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M626d76105ec5"",""gene_ids"":[""7367"",""11346"",""1146"",""10964"",""5077"",""4908"",""9127"",""676"",""6707"",""6262"",""2668"",""3425"",""2593"",""3779"",""5650"",""797"",""9194"",""658"",""10991"",""3485"",""5164"",""11202"",""11254"",""3291"",""8900"",""10734"",""9328"",""8647"",""5055"",""3955""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN""],""gene_set_hash"":""2430d6add35e"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.386 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.3859893970743098	0.3859893970743098	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'7367;11346;1146;10964;5077;4908;9127;676;6707;6262	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	False
c_be7ab98c9973	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	fgsea_msigdb_H_entrez	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	M20c59658653c	False		7001,847,5052,10549,4046	7001,847,5052,10549,4046	7001,847,5052,10549,4046	5	5	fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	f36944491c5f	0.48043738479474274	False	PASS	none	0.48043738479474274	PROXY_U01_OK		False	0	-1		0ae09edd5ce3	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_be7ab98c9973"",""entity"":""HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M20c59658653c"",""gene_ids"":[""7001"",""847"",""5052"",""10549"",""4046""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY""],""gene_set_hash"":""f36944491c5f"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.480 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.48043738479474274	0.48043738479474274	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'7001;847;5052;10549;4046	'fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	False
c_a36b74cecaf3	HALLMARK_GLYCOLYSIS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	fgsea_msigdb_H_entrez	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Mdcdaab118871	False		5223,5917,2805,5351,4282,8819,8704,9048,2719,6382	5223,5917,2805,5351,4282,8819,8704,9048,2719,6382	5223,5917,2805,5351,4282,8819,8704,9048,2719,6382	45	45	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	f90dc088bd78	0.08837459034669592	False	ABSTAIN	none	0.08837459034669592	PROXY_U01_LOW_ABSTAIN		False	0	-1		0ae09edd5ce3	False	hard	False	True	False	1.0	True	ok	"{""claim_id"":""c_a36b74cecaf3"",""entity"":""HALLMARK_GLYCOLYSIS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mdcdaab118871"",""gene_ids"":[""5223"",""5917"",""2805"",""5351"",""4282"",""8819"",""8704"",""9048"",""2719"",""6382"",""7295"",""5224"",""136"",""5768"",""960"",""983"",""1824"",""3925"",""5631"",""4200"",""1289"",""6383"",""4233"",""5214"",""5373"",""8912"",""5066"",""2585"",""2582"",""5230"",""5033"",""2729"",""1462"",""7162"",""178"",""3486"",""9123"",""10112"",""6647"",""2288"",""7045"",""6120"",""4191"",""1999"",""10616""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS""],""gene_set_hash"":""f90dc088bd78"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.088 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.08837459034669592	0.08837459034669592	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'5223;5917;2805;5351;4282;8819;8704;9048;2719;6382	'fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	True
c_a8a9b965e244	HALLMARK_CHOLESTEROL_HOMEOSTASIS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	fgsea_msigdb_H_entrez	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	M5e6088cf4b0c	False		5468,2946,2224,1595,1717,5359,39	5468,2946,2224,1595,1717,5359,39	5468,2946,2224,1595,1717,5359,39	7	7	fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	dc49da72cb1c	0.9330739369630388	False	PASS	none	0.9330739369630388	PROXY_U01_OK		False	0	-1		0ae09edd5ce3	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_a8a9b965e244"",""entity"":""HALLMARK_CHOLESTEROL_HOMEOSTASIS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M5e6088cf4b0c"",""gene_ids"":[""5468"",""2946"",""2224"",""1595"",""1717"",""5359"",""39""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS""],""gene_set_hash"":""dc49da72cb1c"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.933 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.9330739369630388	0.9330739369630388	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'5468;2946;2224;1595;1717;5359;39	'fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	False
c_04b0e2e5cf96	HALLMARK_OXIDATIVE_PHOSPHORYLATION	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	fgsea_msigdb_H_entrez	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mebd207408d92	False		3420,4697,3418,4835,10935,3421,4719,5264,2746,5435	3420,4697,3418,4835,10935,3421,4719,5264,2746,5435	3420,4697,3418,4835,10935,3421,4719,5264,2746,5435	59	59	fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	7c3cb3ccb2ce	0.1714728972939934	False	ABSTAIN	none	0.1714728972939934	PROXY_U01_LOW_ABSTAIN		False	0	-1		0ae09edd5ce3	False	hard	False	True	False	0.984375	True	ok	"{""claim_id"":""c_04b0e2e5cf96"",""entity"":""HALLMARK_OXIDATIVE_PHOSPHORYLATION"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mebd207408d92"",""gene_ids"":[""3420"",""4697"",""3418"",""4835"",""10935"",""3421"",""4719"",""5264"",""2746"",""5435"",""8992"",""7417"",""2230"",""10449"",""3939"",""2109"",""10063"",""1347"",""5447"",""292"",""6832"",""4552"",""1666"",""3417"",""4704"",""1350"",""10440"",""2271"",""2806"",""509"",""4190"",""1327"",""3028"",""5018"",""4724"",""9550"",""506"",""517"",""1431"",""6183"",""6834"",""4714"",""7416"",""4696"",""1349"",""1727"",""9927"",""4329"",""515"",""5166"",""11331"",""4698"",""4694"",""1345"",""516"",""9296"",""5162"",""4718"",""4728""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION""],""gene_set_hash"":""7c3cb3ccb2ce"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.171 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.1714728972939934	0.1714728972939934	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'3420;4697;3418;4835;10935;3421;4719;5264;2746;5435	'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	True
c_2bb981c08e70	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	fgsea_msigdb_H_entrez	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	M8abd32be79ae	False		3659,2766,10964,3574,5696,1997,3437,10379,1267,8767	3659,2766,10964,3574,5696,1997,3437,10379,1267,8767	3659,2766,10964,3574,5696,1997,3437,10379,1267,8767	10	10	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	82a243d92531	0.8198624716658152	False	PASS	none	0.8198624716658152	PROXY_U01_OK		False	0	-1		0ae09edd5ce3	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_2bb981c08e70"",""entity"":""HALLMARK_INTERFERON_ALPHA_RESPONSE"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M8abd32be79ae"",""gene_ids"":[""3659"",""2766"",""10964"",""3574"",""5696"",""1997"",""3437"",""10379"",""1267"",""8767""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE""],""gene_set_hash"":""82a243d92531"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.820 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.8198624716658152	0.8198624716658152	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'3659;2766;10964;3574;5696;1997;3437;10379;1267;8767	'fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	False
c_f26e3cd6436b	HALLMARK_XENOBIOTIC_METABOLISM	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	fgsea_msigdb_H_entrez	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	M8b36a845cc49	False		1586,3251,3398,6999,847,2571,1036,5467,10776,8942	1586,3251,3398,6999,847,2571,1036,5467,10776,8942	1586,3251,3398,6999,847,2571,1036,5467,10776,8942	35	35	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	69aa77823f8d	0.38776852559285757	False	PASS	none	0.38776852559285757	PROXY_U01_OK		False	0	-1		0ae09edd5ce3	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_f26e3cd6436b"",""entity"":""HALLMARK_XENOBIOTIC_METABOLISM"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M8b36a845cc49"",""gene_ids"":[""1586"",""3251"",""3398"",""6999"",""847"",""2571"",""1036"",""5467"",""10776"",""8942"",""3479"",""10717"",""3487"",""5091"",""383"",""5447"",""6898"",""9446"",""629"",""7378"",""1571"",""10237"",""3417"",""1401"",""2052"",""6472"",""9564"",""1573"",""2159"",""3728"",""52"",""4836"",""5831"",""7132"",""8309""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM""],""gene_set_hash"":""69aa77823f8d"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.388 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.38776852559285757	0.38776852559285757	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'1586;3251;3398;6999;847;2571;1036;5467;10776;8942	'fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	False
c_83b4e8985836	HALLMARK_P53_PATHWAY	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	fgsea_msigdb_H_entrez	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Mc3006dba1467	False		1012,5820,5429,1839,3094,100,18,677,10458,2872	1012,5820,5429,1839,3094,100,18,677,10458,2872	1012,5820,5429,1839,3094,100,18,677,10458,2872	43	43	fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	bfd11ad8aa29	0.9815521005761938	False	PASS	none	0.9815521005761938	PROXY_U01_OK		False	0	-1		0ae09edd5ce3	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_83b4e8985836"",""entity"":""HALLMARK_P53_PATHWAY"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mc3006dba1467"",""gene_ids"":[""1012"",""5820"",""5429"",""1839"",""3094"",""100"",""18"",""677"",""10458"",""2872"",""8518"",""5883"",""6768"",""4013"",""5111"",""10904"",""7378"",""7135"",""4193"",""2309"",""2052"",""894"",""8851"",""650"",""1606"",""11202"",""2232"",""8812"",""247"",""467"",""1969"",""11059"",""203"",""2073"",""578"",""10668"",""10769"",""7832"",""5925"",""5889"",""10544"",""7867"",""6890""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY""],""gene_set_hash"":""bfd11ad8aa29"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.982 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.9815521005761938	0.9815521005761938	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'1012;5820;5429;1839;3094;100;18;677;10458;2872	'fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	False
c_5f33a240ccbc	HALLMARK_ALLOGRAFT_REJECTION	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	fgsea_msigdb_H_entrez	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Md54d1704a164	False		3586,3578,2589,3122,924,3574,3603,8444,3932,940	3586,3578,2589,3122,924,3574,3603,8444,3932,940	3586,3578,2589,3122,924,3574,3603,8444,3932,940	55	55	fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	5e512f38cfcd	0.0812142741254045	False	ABSTAIN	none	0.0812142741254045	PROXY_U01_LOW_ABSTAIN		False	0	-1		0ae09edd5ce3	False	hard	False	True	False	0.984375	True	ok	"{""claim_id"":""c_5f33a240ccbc"",""entity"":""HALLMARK_ALLOGRAFT_REJECTION"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Md54d1704a164"",""gene_ids"":[""3586"",""3578"",""2589"",""3122"",""924"",""3574"",""3603"",""8444"",""3932"",""940"",""822"",""3565"",""3589"",""3606"",""7454"",""602"",""3594"",""8767"",""3683"",""894"",""6772"",""1445"",""4065"",""2213"",""2533"",""4869"",""5699"",""4528"",""6356"",""9466"",""5777"",""10333"",""322"",""6890"",""2000"",""6892"",""9655"",""7903"",""2268"",""973"",""3596"",""7124"",""2316"",""4067"",""8807"",""7098"",""2634"",""3559"",""3460"",""3112"",""9437"",""10006"",""5788"",""11222"",""1435""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION""],""gene_set_hash"":""5e512f38cfcd"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=9; relaxed=True; relax_passes=2; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=0ae09edd5ce3; ctx_hit_terms=0	50	50	0	50	9	True	2	1	0	deterministic		proxy_context_v2: u=0.081 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=0ae09edd5ce3	proxy	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	4	0.0812142741254045	0.0812142741254045	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt	LUAD|tumor|genotype|TP53_mut_vs_TP53_wt			'3586;3578;2589;3122;924;3574;3603;8444;3932;940	'fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	True
