term_uid	module_id
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	M821d9dd60964
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	M85c76d324efa
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	M2d8de5a49709
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	Maa61b2d1982c
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	M30fa3ce54ba8
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	M5ca7357f751e
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	Maabacbecbb19
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	Mc7471ee70a5b
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	Maa4a500194ba
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	M86dbbca009e6
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	M86dbbca009e6
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	M4e6cb3239162
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	Me07b66bc5864
fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	M96d3828b48b5
fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	Me578153f0d36
fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	Me578153f0d36
fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	M6b0391976204
fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	Mb5799228738c
fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	Mbc4ede14c8d4
fgsea_msigdb_H_entrez:HALLMARK_HEDGEHOG_SIGNALING	M09bb466e0c1d
fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	M3f9149a243e6
fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	Mbc4ede14c8d4
fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	M5607a2ec0189
fgsea_msigdb_H_entrez:HALLMARK_IL6_JAK_STAT3_SIGNALING	M5607a2ec0189
fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	M83d0e2ab717a
fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	M5607a2ec0189
fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	M5607a2ec0189
fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	M2af838d2647b
fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP	M583eecef9774
fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE	M0505f79bb7b2
fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	M9439728e0fd3
fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	Me07b66bc5864
fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V2	Me07b66bc5864
fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	M42ff01f258ad
fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING	Md3dd7d8ec592
fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	M73b0f0f3aad8
fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	M6d65a57ed6cb
fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	M2d440478988d
fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	M6b0391976204
fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	M70c1417a3b4b
fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	M0d844240ef57
fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Me9b8568b7f2d
fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS	Mf2073ed51a68
fgsea_msigdb_H_entrez:HALLMARK_TGF_BETA_SIGNALING	M556b381d7195
fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	M262e591f2ddc
fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Ma5ab19cbe8c2
fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	M5189840ee9ed
fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	Mcd1c3bd78be1
fgsea_msigdb_H_entrez:HALLMARK_WNT_BETA_CATENIN_SIGNALING	Md3dd7d8ec592
fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	M8d4999e65272
