module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M06700ee66336	1	1	49	['1432', '3265', '4627', '7082', '8503', '9672', '1004', '1956', '2200', '2770']	['fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION']	1432;3265;4627;7082;8503;9672;1004;1956;2200;2770	fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	a0d788ededd9	90beeb3ee446	06700ee66336	0.984375	1	1	term_survival:min
M0d844240ef57	2	1	27	['10565', '10040', '10282', '11311', '11316', '1175', '1182', '1211', '1315', '2581']	['fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION']	10565;10040;10282;11311;11316;1175;1182;1211;1315;2581	fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	4f8f2ba5258e	ca5a6147d566	0d844240ef57	0.953125	1	1	term_survival:min
M10fba7957e13	3	1	56	['10611', '1647', '1960', '3553', '3593', '3624', '4088', '6648', '960', '10950']	['fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB']	10611;1647;1960;3553;3593;3624;4088;6648;960;10950	fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	bb43dc5ad2ee	98547e34d283	10fba7957e13	1.0	1	1	term_survival:min
M225a5534e729	4	1	24	['10611', '4088', '120', '1432', '1843', '4233', '490', '7082', '8503', '3480']	['fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN']	10611;4088;120;1432;1843;4233;490;7082;8503;3480	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	961a192f637b	34f2de9eba21	225a5534e729	0.984375	1	1	term_survival:min
M23e583c4b401	5	1	30	['4860', '5347', '2232', '3417', '3475', '4048', '2058', '3422', '3992', '4199']	['fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING']	4860;5347;2232;3417;3475;4048;2058;3422;3992;4199	fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	60db79ae6be6	aa405c7f78b9	23e583c4b401	1.0	1	1	term_survival:min
M26257ec106b7	6	1	8	['4023', '6696', '2260', '350', '3764', '5553', '6578', '8993']	['fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS']	4023;6696;2260;350;3764;5553;6578;8993	fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	2c1bf7796dc4	2a51ccb411e0	26257ec106b7	0.953125	1	1	term_survival:min
M2af838d2647b	7	1	53	['3593', '9435', '1952', '1271', '1907', '2811', '3860', '70', '8303', '9073']	['fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN']	3593;9435;1952;1271;1907;2811;3860;70;8303;9073	fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	d37c76b914b9	3774d7244047	2af838d2647b	1.0	1	1	term_survival:min
M2ce28d3f2703	8	1	46	['3553', '3593', '3624', '207', '356', '2113', '4153', '43', '4318', '5551']	['fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION']	3553;3593;3624;207;356;2113;4153;43;4318;5551	fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	f050f853746a	d3c566b7dbfd	2ce28d3f2703	1.0	1	1	term_survival:min
M2d440478988d	9	1	16	['1803', '10590', '1113', '2308', '2641', '2645', '3630', '3651', '3670', '4821']	['fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS']	1803;10590;1113;2308;2641;2645;3630;3651;3670;4821	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	4c35b106caca	66c85fbd94de	2d440478988d	0.9375	1	1	term_survival:min
M3ae074549de6	10	2	59	['226', '9435', '960', '1289', '1843', '2745', '2817', '4233', '4627', '5209']	['fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS', 'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA']	226;9435;960;1289;1843;2745;2817;4233;4627;5209	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS;fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	59797bb9a726	a4811750f5ca	3ae074549de6	0.96875	2	2	term_survival:min
