term_id	term_name	source	stat	qval	direction	evidence_genes
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	fgsea_msigdb_H_entrez	-1.71995535818302	0.162734560614526	down	5314,9465,4118,8406,1946,2050,3315,2947,5329,351
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	fgsea_msigdb_H_entrez	-1.26713701183307	0.957934194085798	down	3594,6189,3665,567,6891,3565,3059,6363,7076,11146,3606,602,6885,7163,3937,7042,1445,6356,3593,3662,916,3592,3596,3848,4153,3932,3133,1520,8672,973,7186,3111,3117,9734,6892,959,3600,4843,1956,7334,925,5199,822,3394,9655,355,926,3109,3589,4690,3603,5579,940,2533,2213,8767,6223,1230
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	fgsea_msigdb_H_entrez	-1.24937743463448	0.957934194085798	down	3087,10549,9124,2068,2878,10494,5621,4700,7296,10542,7295,4710
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	fgsea_msigdb_H_entrez	-1.19508122382376	0.957934194085798	down	3280,8454,8819,10402,4851,1840,8321,7472,6934
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	fgsea_msigdb_H_entrez	1.19203233558298	0.957934194085798	up	8861,7070,7857,4627,4897,8633
HALLMARK_COAGULATION	HALLMARK_COAGULATION	fgsea_msigdb_H_entrez	-1.18122074269976	0.957934194085798	down	4312,283,4485,5641,5028,7076,7056,712,4314,5341,731,3172,732,2335,4153,7018,3818,3249,718,1311,3690,2152
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	fgsea_msigdb_H_entrez	-1.16563047592171	0.957934194085798	down	1290,4312,4837,5817,6303,4487,8985,3908,5645,6444,813,7076,6535,6641,5021,3371,4314,2192,3485,2335,7045,1296,9353,1292,9235,3491,290,1311,3690,5329,7456,3398,5270
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	fgsea_msigdb_H_entrez	-1.16480452626971	0.957934194085798	down	969,970,5817,3665,9180,3454,929,6324,7076,3606,11047,7432,3937,8743,1440,2769,4481,4986,3593,6004,6364,196,3932,8877,3249,3690,5329,9153,2152,3656,7130,10630,3037,10125,10507,6892,10316,3600,10203,4224,1880
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	fgsea_msigdb_H_entrez	1.15761514246821	0.957934194085798	up	4060,1499,7818,6304,5970,3301,4000,633,2879,3482,1676,8878,8837,2064,5366,7417,840,5747,1634,1806,835,2876,5058,595,4092,6041,331,2069,5914,3553,4744,3569,3725,3552,4616,5159
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	fgsea_msigdb_H_entrez	1.15531373681252	0.957934194085798	up	5165,6811,1499,875,4047,10957,308,5833,2222,6721,10654,1595,4783,2990,3949,4023,7869,1191,1891,5359,5468,230
