term_id	term_name	source	stat	qval	direction	evidence_genes
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	fgsea_msigdb_C2_CP_REACTOME_entrez	2.03154257829762	0.125745120899973	up	7534,637,208,7532,7529,596
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.73092652359344	0.125745120899973	up	8353,5890,3717,5568,3660,11216,3659,3799,2626,1017,10381,8350,5879,3831,3798,3833,8358,7277,7846,10382,9732,7157,3445,3448,8352,3442,8357,3449,7465,3045,7975,3451,8351,3439,10376,1793,3705,8354,7280,8356,2625,3020,2624
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.86186326736949	0.163343973968977	up	5917,9255,3035,4677,5464,7965,2617
REACTOME_TRNA_AMINOACYLATION	REACTOME_TRNA_AMINOACYLATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.72392105547072	0.488304254680694	up	5917,9255,3035,4677,5464,7965,2617
REACTOME_RHOV_GTPASE_CYCLE	REACTOME_RHOV_GTPASE_CYCLE	fgsea_msigdb_C2_CP_REACTOME_entrez	1.70064275547255	0.488304254680694	up	6709,8826,4296,9352,8239,6711,1213
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	REACTOME_RHO_GTPASES_ACTIVATE_PAKS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.6996920171686	0.488304254680694	up	5879,5063,2017,4659,4638,4629,5058,4660,5500,2316,4771,801
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	fgsea_msigdb_C2_CP_REACTOME_entrez	1.69291464348039	0.488304254680694	up	8353,4297,8350,8358,8726,9757,5929,10919,8352,9070,8357,8351,4790,11091,8364,8354,8360,8356,4791,8365
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	fgsea_msigdb_C2_CP_REACTOME_entrez	1.68731066533281	0.488304254680694	up	5347,10381,7532,1778,11258,1639,11190,4926,7277,7840,7846,9814,10382,3320,8481,11116,5116,8636,10376,7280,9702,10844,7531,10142,10383
REACTOME_CARDIOGENESIS	REACTOME_CARDIOGENESIS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.68344823163345	0.488304254680694	up	2626,8861,4208,4303,6722,6910,6862,1499,1482,2648,11091
REACTOME_RHOU_GTPASE_CYCLE	REACTOME_RHOU_GTPASE_CYCLE	fgsea_msigdb_C2_CP_REACTOME_entrez	1.68154723575174	0.488304254680694	up	6709,2885,8826,9352,8239,6711,1213,5063,4646
