raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	dropped_n	dropped_genes_str	dropped_genes_symbols_str	notes	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
0	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.69098654447757	0.547885200791342	up	['2534', '1535', '5580', '5621', '1958', '5879', '9586', '5880', '859', '5595']		False		False	False	2534;1535;5580;5621;1958;5879;9586;5880;859;5595	True		qval	True	missing	False	42	True	10	0	0				0	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.984375	63	64	computed	0.984375	018d4360136d	0.984375	0.625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8968750000000001	0.8968750000000001	1.0	0.984375	True	ok	off		M6e08cd13033e	False	0.890625	3	3	term_survival:min
1	KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.67143839230212	0.547885200791342	down	['3452', '10379', '3447', '3716', '6773', '3455', '3445', '3441', '3456', '6772', '3443', '3442', '7297', '3665']		False		False	False	3452;10379;3447;3716;6773;3455;3445;3441;3456;6772;3443;3442;7297;3665	True		qval	True	missing	False	42	True	14	0	0				1	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.796875	51	64	computed	0.796875	9a25af3bd4c2	0.796875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8375000000000001	0.8973214285714286	0.9254567481129983	0.796875	True	ok	off		M837a5d317d82	False	0.796875	13	13	term_survival:min
2	KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.66287289704225	0.547885200791342	down	['3452', '10379', '3447', '3716', '6773', '3455', '3445', '3441', '3456', '6772', '3443', '3442', '7297']		False		False	False	3452;10379;3447;3716;6773;3455;3445;3441;3456;6772;3443;3442;7297	True		qval	True	missing	False	42	True	13	0	0				2	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.8125	52	64	computed	0.8125	7d979282a9e2	0.8125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8225446428571428	0.8858173076923077	0.9192371430652682	0.8125	True	ok	off		M837a5d317d82	False	0.796875	13	13	term_survival:min
3	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.65401309808387	0.547885200791342	down	['2197', '6135', '6147', '6233', '9045', '6152', '6181', '6144', '6142', '6133', '6143', '6139', '6141', '6154', '6161', '6234', '6202', '6170', '6205', '6217', '6134', '6146', '6160', '6169', '6137', '6167', '6204', '6158', '6128', '6156', '6203']		False		False	False	2197;6135;6147;6233;9045;6152;6181;6144;6142;6133;6143;6139;6141;6154;6161;6234;6202;6170;6205;6217;6134;6146;6160;6169;6137;6167;6204;6158;6128;6156;6203	True		qval	True	missing	False	42	True	31	0	0				3	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	evidence_perturb	True	467	True	False	1		0.96875	62	64	computed	0.96875	2868fb148b14	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8465909090909092	0.9012096774193549	0.9329620455487305	0.96875	True	ok	off		M71e9c56add90	False	0.96875	1	1	term_survival:min
4	KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.6247180680508	0.547885200791342	down	['3452', '3460', '10379', '3447', '3716', '6773', '3455', '3445', '3718', '3441', '6778', '6772', '3443', '3442', '7297']		False		False	False	3452;3460;10379;3447;3716;6773;3455;3445;3718;3441;6778;6772;3443;3442;7297	True		qval	True	missing	False	42	True	15	0	0				4	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.953125	61	64	computed	0.953125	0e6f09fab0ab	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.849609375	0.9062500000000001	0.931057939456377	0.953125	True	ok	off		M837a5d317d82	False	0.796875	13	13	term_survival:min
5	KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.55716347647519	0.547885200791342	down	['7423', '4486', '2065', '7424', '2251', '3708', '2250', '5159', '2255', '4803', '2253', '3082', '3791', '2246', '2248', '2264']		False		False	False	7423;4486;2065;7424;2251;3708;2250;5159;2255;4803;2253;3082;3791;2246;2248;2264	True		qval	True	missing	False	42	True	16	0	0				5	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.90625	58	64	computed	0.90625	c6c3aa31e4bf	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8455882352941176	0.8984375	0.9345382864684336	0.90625	True	ok	off		M738ea8cfad2e	False	0.71875	44	44	term_survival:min
6	KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.61194106250039	0.583745789344683	down	['10681', '9170', '2790', '387', '1902', '2793', '2785']		False		False	False	10681;9170;2790;387;1902;2793;2785	True		qval	True	missing	False	42	True	7	0	0				6	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.96875	62	64	computed	0.96875	f15a373b28b8	0.96875	0.515625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8995535714285714	0.8995535714285714	1.0	0.96875	True	ok	off		M738ea8cfad2e	False	0.71875	44	44	term_survival:min
7	KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.60297325123189	0.583745789344683	up	['695', '801', '4772', '4775', '5530', '4773']		False		False	False	695;801;4772;4775;5530;4773	True		qval	True	missing	False	42	True	6	0	0				7	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.890625	57	64	computed	0.890625	b919773214b1	0.890625	0.4375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.90625	0.90625	1.0	0.890625	True	ok	off		M05b61eb5030e	False	0.890625	5	5	term_survival:min
8	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.57586749638328	0.583745789344683	down	['5709', '5705', '7979', '5717', '6622', '5691', '5688', '5690', '5719']		False		False	False	5709;5705;7979;5717;6622;5691;5688;5690;5719	True		qval	True	missing	False	42	True	9	0	0				8	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	evidence_perturb	True	467	True	False	1		0.96875	62	64	computed	0.96875	c24164cc5473	0.96875	0.421875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9322916666666667	0.9322916666666667	1.0	0.96875	True	ok	off		Mb34661e906d8	False	0.90625	8	8	term_survival:min
9	KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.5428788188507	0.583745789344683	down	['3452', '3460', '3447', '3716', '3445', '3441', '6772', '3443', '3442']		False		False	False	3452;3460;3447;3716;3445;3441;6772;3443;3442	True		qval	True	missing	False	42	True	9	0	0				9	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	evidence_perturb	True	467	True	False	1		0.9375	60	64	computed	0.9375	8fbc08255d3b	0.9375	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.90625	0.90625	1.0	0.9375	True	ok	off		M837a5d317d82	False	0.796875	13	13	term_survival:min
