term_uid	module_id
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	Mc669e63d615e
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	Maf5fc6f1463d
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	M3f1f46e0645e
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	M4f104aa0c541
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	M6416be70a11b
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	M90e215b7c271
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	Maf5fc6f1463d
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	M41705d644022
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	M41705d644022
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	Mfb0aba29e9b7
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	M0593be7d5da2
fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	M72992848422f
fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	M72762b627f66
fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	M0c878c9b6aa5
fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	M8dc02fce2bd4
fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	M0593be7d5da2
fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	M61eb71380a88
fgsea_msigdb_H_entrez:HALLMARK_HEDGEHOG_SIGNALING	M4b4177c7b6ef
fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	M46817348aa0d
fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	M61eb71380a88
fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_IL6_JAK_STAT3_SIGNALING	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	M38ddc7ba32d8
fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	M87b5996c76c9
fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP	M2a30561c7e72
fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE	M72406141b1d8
fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	Maf5fc6f1463d
fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	M11a2c4e07105
fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V2	Mae3baca23ae7
fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	M72814691dec5
fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING	M067ac606fc68
fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	M8dc02fce2bd4
fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	Mb2b3ec9846d7
fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	M639b61310d65
fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	Mfd72c00a6e0b
fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	M92a987b3ff61
fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	M94beea90eeec
fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	M56f783bb1a84
fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS	M30dd0f34e90e
fgsea_msigdb_H_entrez:HALLMARK_TGF_BETA_SIGNALING	Mef9fa9f7c69d
fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	M42299c163950
fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	M0d104164a528
fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	Md5048af00206
fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	M9bb3a7327225
fgsea_msigdb_H_entrez:HALLMARK_WNT_BETA_CATENIN_SIGNALING	M6843c2070eaf
fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	Mc243e45f9fe0
