raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	dropped_n	dropped_genes_str	dropped_genes_symbols_str	notes	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
0	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.97111632546458	0.0269598280483218	down	['8331', '8344', '6602', '5977', '8368', '8360', '6601', '8359', '8340', '8350', '9275', '8335', '8354', '8367', '6603', '86', '8370', '8341', '8193', '605', '3018', '8363', '3013', '8365', '8343', '9219']		False		False	False	8331;8344;6602;5977;8368;8360;6601;8359;8340;8350;9275;8335;8354;8367;6603;86;8370;8341;8193;605;3018;8363;3013;8365;8343;9219	True		qval	True	missing	False	42	True	26	0	0				0	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	evidence_perturb	True	2844	True	False	1		0.953125	61	64	computed	0.953125	b4b5862634e1	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8726851851851851	0.90625	0.9591085630418081	0.953125	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
1	REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	fgsea_msigdb_C2_CP_REACTOME_entrez	-2.06534944354226	0.0329661683404831	down	['6602', '5977', '6601', '9275', '6603', '86', '8193', '605']		False		False	False	6602;5977;6601;9275;6603;86;8193;605	True		qval	True	missing	False	42	True	8	0	0				1	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	evidence_perturb	True	2844	True	False	1		0.96875	62	64	computed	0.96875	dd4745215f95	0.96875	0.640625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.896484375	0.896484375	1.0	0.96875	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
2	REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF	REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF	fgsea_msigdb_C2_CP_REACTOME_entrez	-2.06534944354226	0.0329661683404831	down	['6602', '5977', '6601', '9275', '6603', '86', '8193', '605']		False		False	False	6602;5977;6601;9275;6603;86;8193;605	True		qval	True	missing	False	42	True	8	0	0				2	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF	evidence_perturb	True	2844	True	False	1		0.984375	63	64	computed	0.984375	dd4745215f95	0.984375	0.6875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.88671875	0.88671875	1.0	0.984375	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
3	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.96063899927708	0.0329661683404831	down	['8331', '6602', '3276', '8332', '8368', '8360', '8330', '6601', '8359', '8350', '8335', '8354', '1019', '8367', '6603', '86', '8370', '8363', '3013', '8365']		False		False	False	8331;6602;3276;8332;8368;8360;8330;6601;8359;8350;8335;8354;1019;8367;6603;86;8370;8363;3013;8365	True		qval	True	missing	False	42	True	20	0	0				3	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	evidence_perturb	True	2844	True	False	1		0.921875	59	64	computed	0.921875	30b1275a1997	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.841517857142857	0.8835937500000001	0.9461439290628533	0.921875	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
4	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.90312855289708	0.0329661683404831	down	['8331', '8344', '8368', '8360', '8359', '8340', '8350', '5252', '8335', '8354', '8367', '8370', '8341', '3018', '8363', '3013', '1789', '8365', '8343', '8355', '3720', '8366']		False		False	False	8331;8344;8368;8360;8359;8340;8350;5252;8335;8354;8367;8370;8341;3018;8363;3013;1789;8365;8343;8355;3720;8366	True		qval	True	missing	False	42	True	22	0	0				4	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	evidence_perturb	True	2844	True	False	1		0.9375	60	64	computed	0.9375	26132517a3ee	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8566576086956521	0.8955965909090909	0.9513890642351004	0.9375	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
5	REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.85838387268796	0.0329661683404831	down	['8331', '8344', '8368', '8360', '8359', '8340', '8350', '8335', '8354', '8367', '8370', '8341', '3018', '8363', '3013', '1789', '8365', '8343', '8355', '8366']		False		False	False	8331;8344;8368;8360;8359;8340;8350;8335;8354;8367;8370;8341;3018;8363;3013;1789;8365;8343;8355;8366	True		qval	True	missing	False	42	True	20	0	0				5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DNA_METHYLATION	evidence_perturb	True	2844	True	False	1		0.953125	61	64	computed	0.953125	362fdf3b6537	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8638392857142858	0.9070312500000001	0.9474221610244976	0.953125	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
6	REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.84154012167719	0.0329661683404831	down	['11097', '8331', '8344', '8332', '8368', '8360', '5119', '8330', '4927', '8359', '8340', '8350', '8335', '8354', '8367', '8370', '8341', '3018', '8363', '3013', '9972', '8365', '8343', '11267', '8355', '8366', '7175', '1052', '8336', '9818', '10762', '8329', '8021']		False		False	False	11097;8331;8344;8332;8368;8360;5119;8330;4927;8359;8340;8350;8335;8354;8367;8370;8341;3018;8363;3013;9972;8365;8343;11267;8355;8366;7175;1052;8336;9818;10762;8329;8021	True		qval	True	missing	False	42	True	33	0	0				6	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HCMV_LATE_EVENTS	evidence_perturb	True	2844	True	False	1		0.90625	58	64	computed	0.90625	c2fa72ef2da7	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8468749999999999	0.8982007575757576	0.9365544834355539	0.90625	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
7	REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.83609942872108	0.0329661683404831	down	['11097', '8331', '8344', '10376', '1783', '5371', '8332', '8368', '8360', '8330', '4927', '8359', '8340', '8350', '8335', '8354', '8367', '8370', '8341', '3018', '8363', '3013', '2002', '9972', '8365', '8343', '8355', '7280', '8366', '7175', '9612', '10381', '8336', '9818', '10762', '8841', '8329', '8021', '7846']		False		False	False	11097;8331;8344;10376;1783;5371;8332;8368;8360;8330;4927;8359;8340;8350;8335;8354;8367;8370;8341;3018;8363;3013;2002;9972;8365;8343;8355;7280;8366;7175;9612;10381;8336;9818;10762;8841;8329;8021;7846	True		qval	True	missing	False	42	True	39	0	0				7	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HCMV_EARLY_EVENTS	evidence_perturb	True	2844	True	False	1		0.921875	59	64	computed	0.921875	b1bea7616347	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8494664634146342	0.8930288461538463	0.9454886640541773	0.921875	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
8	REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.79881044394656	0.0329661683404831	down	['11097', '8331', '8344', '10376', '1783', '5371', '8332', '8368', '8360', '5119', '8330', '4927', '8359', '8340', '8350', '8335', '8354', '8367', '8370', '8341', '3018', '8363', '3013', '2002', '9972', '8365', '8343', '11267', '8355', '7280', '8366', '7175', '9612', '1052', '10381', '8336', '9818', '10762', '8841', '8329', '8021', '7846']		False		False	False	11097;8331;8344;10376;1783;5371;8332;8368;8360;5119;8330;4927;8359;8340;8350;8335;8354;8367;8370;8341;3018;8363;3013;2002;9972;8365;8343;11267;8355;7280;8366;7175;9612;1052;10381;8336;9818;10762;8841;8329;8021;7846	True		qval	True	missing	False	42	True	42	0	0				8	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HCMV_INFECTION	evidence_perturb	True	2844	True	False	1		0.984375	63	64	computed	0.984375	b15e5ba233fc	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.859375	0.9002976190476191	0.9496574509739196	0.984375	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
9	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.77803944886558	0.0329661683404831	down	['8331', '8344', '6233', '1031', '1029', '8368', '8360', '6196', '8359', '8340', '8350', '8335', '8354', '1019', '8367', '8370', '8341', '6195', '3018', '1032', '8363', '3013', '8365', '1021', '8343', '8355', '3725', '11065', '8366', '3569']		False		False	False	8331;8344;6233;1031;1029;8368;8360;6196;8359;8340;8350;8335;8354;1019;8367;8370;8341;6195;3018;1032;8363;3013;8365;1021;8343;8355;3725;11065;8366;3569	True		qval	True	missing	False	42	True	30	0	0				9	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	evidence_perturb	True	2844	True	False	1		0.984375	63	64	computed	0.984375	233913e7273e	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.83740234375	0.8932291666666667	0.9303566052276859	0.984375	True	ok	off		M6018676315c6	False	0.734375	584.0	584.0	term_survival:min
