module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M17dd3128559c	1	2	51	['3486', '8870', '960', '10570', '11015', '123', '1649', '2113', '2542', '3069']	['fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS', 'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA']	3486;8870;960;10570;11015;123;1649;2113;2542;3069	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS;fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	59797bb9a726	42a827b5e047	17dd3128559c	0.90625	2	2	term_survival:min
M19197c5f8090	2	1	24	['3422', '7153', '847', '1503', '3265', '3418', '5052', '8915', '10005', '2071']	['fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME']	3422;7153;847;1503;3265;3418;5052;8915;10005;2071	fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	b457252b4d21	9327e22ff8fa	19197c5f8090	0.96875	1	1	term_survival:min
M1b609da325d5	3	1	47	['847', '4259', '6535', '7037', '896', '1870', '3145', '360', '644', '6917']	['fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM']	847;4259;6535;7037;896;1870;3145;360;644;6917	fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	bd368acaecf8	546ce5d0f1b2	1b609da325d5	0.984375	1	1	term_survival:min
M2a8ea2dcf049	4	1	48	['3949', '10611', '120', '1281', '3638', '4088', '4853', '2697', '490', '5159']	['fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN']	3949;10611;120;1281;3638;4088;4853;2697;490;5159	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	961a192f637b	b1dbf48e5d7a	2a8ea2dcf049	1.0	1	1	term_survival:min
M2c13dab23404	5	1	13	['2232', '3932', '8431', '10350', '1581', '1582', '21', '5002', '5827', '8412']	['fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM']	2232;3932;8431;10350;1581;1582;21;5002;5827;8412	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	ffbbc73137e8	3587550f304b	2c13dab23404	0.828125	1	1	term_survival:min
M34876d0f79f9	6	1	36	['2936', '7153', '1647', '3553', '3569', '5664', '1499', '3552', '3659', '5159']	['fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS']	2936;7153;1647;3553;3569;5664;1499;3552;3659;5159	fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	f7243ee91cc9	5e731fddf3e5	34876d0f79f9	0.96875	1	1	term_survival:min
M4171f5317fa6	7	1	8	['5313', '7421', '1113', '1641', '3651', '5080', '6514', '6727']	['fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS']	5313;7421;1113;1641;3651;5080;6514;6727	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	4c35b106caca	4bd7e4b63aaf	4171f5317fa6	0.96875	1	1	term_survival:min
M4470f9aea891	8	1	26	['10964', '1630', '3485', '5317', '7137', '9435', '959', '1014', '10753', '10991']	['fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN']	10964;1630;3485;5317;7137;9435;959;1014;10753;10991	fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	d37c76b914b9	707b9e1a1102	4470f9aea891	0.984375	1	1	term_survival:min
M49d7f6b304ae	9	1	12	['2936', '847', '5052', '4046', '4700', '1032', '10549', '10587', '2512', '4353']	['fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY']	2936;847;5052;4046;4700;1032;10549;10587;2512;4353	fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	e51530c84b6e	08ae27bd6263	49d7f6b304ae	0.890625	1	1	term_survival:min
M60bdaf998926	10	1	21	['10652', '3382', '8615', '9183', '10040', '10282', '10959', '11311', '11316', '1203']	['fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION']	10652;3382;8615;9183;10040;10282;10959;11311;11316;1203	fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	4f8f2ba5258e	2e5a74dfa4e3	60bdaf998926	0.953125	1	1	term_survival:min
M652501b0a03d	11	1	45	['3566', '10410', '1435', '5243', '5359', '6004', '8651', '894', '960', '10875']	['fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING']	3566;10410;1435;5243;5359;6004;8651;894;960;10875	fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	2	a9e1f4c3f722	f8a90c3c4008	652501b0a03d	1.0	1	1	term_survival:min
