raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
0	REACTOME_CD209_DC_SIGN_SIGNALING	REACTOME_CD209_DC_SIGN_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.79224753309332	0.82	up	['5063', '3265', '5058', '9252', '3384', '3385', '2534', '4067', '4790', '5970', '3845']		False		False	False	5063;3265;5058;9252;3384;3385;2534;4067;4790;5970;3845	True		qval	True	missing	False	42	True	11	0	0	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CD209_DC_SIGN_SIGNALING	evidence_perturb	True	2579	True	False	1		0.9375	60	64	computed	0.9375	94aefaf32b4a	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8255208333333335	0.9005681818181819	0.9076388888888889	0.9375	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
1	REACTOME_G_PROTEIN_ACTIVATION	REACTOME_G_PROTEIN_ACTIVATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.68835034282317	0.82	up	['2786', '2785', '2783', '4988', '2788', '2782', '2787', '2769', '5443', '2792']		False		False	False	2786;2785;2783;4988;2788;2782;2787;2769;5443;2792	True		qval	True	missing	False	42	True	10	0	1	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_PROTEIN_ACTIVATION	evidence_perturb	True	2579	True	False	1		0.96875	62	64	computed	0.96875	f0bf9d9fa4eb	0.96875	0.609375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.909375	0.909375	1.0	0.96875	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
2	REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.68690970363871	0.82	down	['1874', '4149', '7027', '7029', '1869', '993']		False		False	False	1874;4149;7027;7029;1869;993	True		qval	True	missing	False	42	True	6	0	2	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	evidence_perturb	True	2579	True	False	1		0.90625	58	64	computed	0.90625	6b0462ea7e29	0.90625	0.40625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9166666666666667	0.9166666666666667	1.0	0.90625	True	ok	off		M5f9cf01cc5be	False	0.78125	258	258	term_survival:min
3	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	fgsea_msigdb_C2_CP_REACTOME_entrez	1.67555213667597	0.82	up	['2786', '2785', '2773', '2783', '2788', '2782', '2787', '2792', '2770']		False		False	False	2786;2785;2773;2783;2788;2782;2787;2792;2770	True		qval	True	missing	False	42	True	9	0	3	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	evidence_perturb	True	2579	True	False	1		0.921875	59	64	computed	0.921875	367fceb10ab0	0.921875	0.6875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.890625	0.890625	1.0	0.921875	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
4	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	fgsea_msigdb_C2_CP_REACTOME_entrez	1.67037693063109	0.82	up	['2786', '2785', '5058', '2783', '998', '2788', '2782', '2787', '2792']		False		False	False	2786;2785;5058;2783;998;2788;2782;2787;2792	True		qval	True	missing	False	42	True	9	0	4	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	evidence_perturb	True	2579	True	False	1		0.984375	63	64	computed	0.984375	c091dffa7b8c	0.984375	0.5625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9131944444444444	0.9131944444444444	1.0	0.984375	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
5	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	fgsea_msigdb_C2_CP_REACTOME_entrez	1.66677967707488	0.82	up	['2923', '5289', '6891', '3106', '8678', '9632', '3309', '9871', '3135']		False		False	False	2923;5289;6891;3106;8678;9632;3309;9871;3135	True		qval	True	missing	False	42	True	9	0	5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	evidence_perturb	True	2579	True	False	1		0.921875	59	64	computed	0.921875	375762ebee95	0.921875	0.703125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8888888888888888	0.8888888888888888	1.0	0.921875	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
6	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.66479274807194	0.82	down	['2251', '9365', '2250', '673', '2255', '2249', '2247', '3730', '2253', '10253', '5518', '5781', '8074', '6233']		False		False	False	2251;9365;2250;673;2255;2249;2247;3730;2253;10253;5518;5781;8074;6233	True		qval	True	missing	False	42	True	14	0	6	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	evidence_perturb	True	2579	True	False	1		0.828125	53	64	computed	0.828125	aa2352015c84	0.828125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8302083333333334	0.8895089285714286	0.9250759657009658	0.828125	True	ok	off		M5f9cf01cc5be	False	0.78125	258	258	term_survival:min
7	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.66362474629199	0.82	up	['1515', '3108', '10671', '10112', '3118', '3796', '3831', '3902', '3799', '1520', '10053', '1785', '3120', '1173', '9632', '11004', '6456', '3111', '9871', '6712', '3112', '8907', '972', '1509', '1639', '7277', '1519', '3125', '1783', '1759', '375']		False		False	False	1515;3108;10671;10112;3118;3796;3831;3902;3799;1520;10053;1785;3120;1173;9632;11004;6456;3111;9871;6712;3112;8907;972;1509;1639;7277;1519;3125;1783;1759;375	True		qval	True	missing	False	42	True	31	0	7	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	evidence_perturb	True	2579	True	False	1		1.0	64	64	computed	1.0	41e7b4416e23	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8371212121212122	0.8911290322580645	0.9323155820948508	1.0	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
8	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.64847277893128	0.82	up	['2786', '2785', '112', '152', '2783', '2788', '2782', '2787', '111', '2792', '2770']		False		False	False	2786;2785;112;152;2783;2788;2782;2787;111;2792;2770	True		qval	True	missing	False	42	True	11	0	8	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	evidence_perturb	True	2579	True	False	1		0.953125	61	64	computed	0.953125	baf523e6a0b2	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8268229166666666	0.9019886363636365	0.9078835227272728	0.953125	True	ok	off		M151386974266	False	0.75	578	578	term_survival:min
9	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.61359819068566	0.82	down	['2064', '348', '7039', '4839', '5308', '7329', '4869', '2033']		False		False	False	2064;348;7039;4839;5308;7329;4869;2033	True		qval	True	missing	False	42	True	8	0	9	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	evidence_perturb	True	2579	True	False	1		0.984375	63	64	computed	0.984375	2f3c7e9e9111	0.984375	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.900390625	0.900390625	1.0	0.984375	True	ok	off		M5f9cf01cc5be	False	0.78125	258	258	term_survival:min
