term_uid	module_id
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	M89be92de1632
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	Mf6b556792982
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	M1b5332fdef19
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	Mbfa0ff00ce99
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	Mb174a6015dd9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	Mc78b0e69ccf9
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	M7421b46f21b9
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	Mb054bf72eb80
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	M5e6088cf4b0c
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	M45f53a2ec73d
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	M45f53a2ec73d
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	M2e562fe135a0
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	M04d093193c05
fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mb077b09981b6
fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	M7aef6de6d3ce
fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	M7aef6de6d3ce
fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	Mb7e84d273b96
fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	Me51121d6508e
fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	M63ffebb5a19e
fgsea_msigdb_H_entrez:HALLMARK_HEDGEHOG_SIGNALING	M6f281222a70e
fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	M5a7346a45f3e
fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	M63ffebb5a19e
fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	M76897d2e1588
fgsea_msigdb_H_entrez:HALLMARK_IL6_JAK_STAT3_SIGNALING	Mc51dd9362ac5
fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	M8e134b5cade5
fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	Mc51dd9362ac5
fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	M8e134b5cade5
fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	M626d76105ec5
fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP	M4bfd51b3579f
fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE	Me51121d6508e
fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	M93d26779133c
fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	M04d093193c05
fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V2	M04d093193c05
fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	M6e92991b36f9
fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING	M9ba5ac416d54
fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mebd207408d92
fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	M4b91b9d3c474
fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	Mbfff37b753ff
fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	Mb054bf72eb80
fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	M6fcae159bef7
fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	M1cfdfe9fc0ab
fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mf9a479a7b06a
fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS	M354092e4223a
fgsea_msigdb_H_entrez:HALLMARK_TGF_BETA_SIGNALING	M2419988392a1
fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mc51dd9362ac5
fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	M82e0640a47c1
fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	Mef5a8baaf749
fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	M35cb92dc9ae1
fgsea_msigdb_H_entrez:HALLMARK_WNT_BETA_CATENIN_SIGNALING	M6a97199f3fea
fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	M65eb0e3cb0a6
